Date;Open;High;Low;Close;Volume
08.06.2020;51488,28;51704,68;50806,53;51451,61;88171198
09.06.2020;51600,46;51797,65;50738,75;51289,49;95756903
10.06.2020;51393,51;51574,08;50896,16;51486,94;128616735
12.06.2020;50163,59;50711,94;49106,61;50169,11;121649360
15.06.2020;49555,88;49555,88;48881,66;48991,89;109732328
16.06.2020;49646,66;50647,66;49646,66;50385,49;95449265
17.06.2020;50756,53;50756,79;50065,23;50312,8;75752185
18.06.2020;50362,57;50656,94;50204,13;50445,13;103570476
19.06.2020;50501,03;50676,93;50458,76;50670,08;118188907
22.06.2020;50642,94;50815,34;50300,67;50606,02;87416733
23.06.2020;50942,9;51863,82;50841,55;51438,3;102495651
24.06.2020;51616,42;51694,81;50478,37;50479,64;84756272
25.06.2020;50346,03;50767,04;49870,68;50658,89;69576460
26.06.2020;50783,4;50806,32;49725,89;49725,89;57403107
29.06.2020;49593,24;49972,31;49536,58;49972,05;78492799
30.06.2020;50157,78;50167,33;49485,53;49569,17;86804296
01.07.2020;49822,43;50137,51;49248,33;50104,2;55672407
02.07.2020;50345,25;51062,22;50297,92;50937,18;62064339
03.07.2020;51096,81;51130,2;50792,84;50959,44;37857969
06.07.2020;51509,88;51727,42;51235,45;51480,18;52737288
07.07.2020;51421,16;51422,65;50923;50973,66;51384568
08.07.2020;50850,59;50892,99;50540,98;50726,22;50401702
09.07.2020;50930,01;51051,44;50813,47;50844,47;54340522
10.07.2020;50499,24;50934,9;50334,91;50933,53;44477575
13.07.2020;51381,34;51421,63;51104,5;51168,14;57094952
14.07.2020;50931,58;50932,97;50303,79;50443,27;70822448
15.07.2020;50822,16;51063,02;50680,05;51008,62;66550687
16.07.2020;50898,32;51121,23;50773,63;51121,23;63047255
17.07.2020;51186,23;51186,59;50858,03;51046,47;60633073
20.07.2020;51018,23;52170,68;50954,06;52170,68;95379772
21.07.2020;52502,1;53332,13;52413,2;52537,11;129431793
22.07.2020;52565,85;52589,93;52145,34;52145,96;65657495
23.07.2020;52435,82;52435,82;51873,52;51890,42;66738334
24.07.2020;51314,57;51672,44;51114,47;51672,44;54528437
27.07.2020;51785,78;52235,5;51595,76;52215,51;67394524
28.07.2020;52215,77;52473,45;51796,17;52159,95;87066597
29.07.2020;52021,23;52154,53;51596,81;52045,58;81739638
30.07.2020;51976,96;52036,29;50024,6;50024,63;108343382
31.07.2020;50173,61;50945,41;50167,24;50468,16;73599118
03.08.2020;50659,32;51727,31;50637,27;51534,26;56029017
04.08.2020;51843,2;52186,49;51469,83;51690,75;58820579
05.08.2020;51981,39;52433,48;51981,39;52289,67;56759698
06.08.2020;52421,19;52540,24;51675,8;51816,87;50530772
07.08.2020;51778,16;51819,9;51419,26;51732,44;59036934
10.08.2020;51894,82;52087,1;51731,15;51934,45;36369210
11.08.2020;52055,51;52721,16;52032,45;52420,67;57596649
12.08.2020;52328,26;52517,36;52170,03;52487,84;50196828
13.08.2020;52596,37;53158,36;52565,91;52706,25;45577967
14.08.2020;52690,22;52691,46;52310,21;52631,64;33664495
17.08.2020;52748,52;52889;52447,48;52889;36967280
18.08.2020;52739,28;52799,91;52423,49;52490,77;63771983
19.08.2020;52519,31;52639,47;52224,8;52262,21;56817557
20.08.2020;51940,02;52029,57;51757,96;51842,65;44480382
21.08.2020;52182,38;52182,38;51725,81;51920,09;45537079
24.08.2020;52274,62;52472,01;52109,07;52424,18;39092811
25.08.2020;52696,42;52825,06;51959,33;51963,74;45574932
26.08.2020;51927,82;52518,38;51843,1;52518,38;42298608
27.08.2020;52449,62;52653,08;52270,75;52528,67;37241150
28.08.2020;52527,8;52687,05;52193,14;52237,26;36491914
31.08.2020;52352,04;52437,56;51479,2;51629,45;56416045
01.09.2020;51821,39;51842,05;50795,74;50937,27;51671377
02.09.2020;51273,43;51559,12;51124,59;51356,24;51993572
03.09.2020;51471,88;51838,52;50818,11;50915,67;47462004
04.09.2020;50353,68;50858,13;50307,56;50522,18;40054118
07.09.2020;50792,57;50988,15;50688,81;50815,26;41630220
08.09.2020;50955,3;50976,7;49120,07;49556,34;80695443
09.09.2020;49566,77;50757,07;49566,77;50757,07;51380635
10.09.2020;50815,95;50951,19;50188,78;50561,3;44557469
11.09.2020;50640,86;50837,27;50555,09;50737,57;32063616
14.09.2020;50982,8;51046,23;50424,87;50454,28;37521670
15.09.2020;50604,3;50610,88;49907,73;50037,97;50524201
16.09.2020;50108,19;50218,39;49716,39;49882,7;41845395
17.09.2020;49709,57;50035,54;49392,36;50035,54;45598506
18.09.2020;50161,8;50161,8;49697,27;49825,58;76677202
21.09.2020;49532,56;50246;48447,72;48447,72;78319484
22.09.2020;48702,96;48960,84;48526,44;48741,38;52331448
23.09.2020;48801,78;49173,03;48480,02;48482,58;64231103
24.09.2020;48040,24;48232,01;47763,86;48009,43;47896083
25.09.2020;48081,94;48406,98;47920,27;48294,74;68758446
28.09.2020;48750,61;49841,68;48750,61;49841,68;63331409
29.09.2020;49769,08;49769,08;49499,4;49499,4;40332970
30.09.2020;49367,1;49497,34;49102,74;49411,53;42991130
01.10.2020;49608,46;49692,36;48905,92;49035,41;43838260
02.10.2020;48836,1;49157,61;48572,22;49043,26;33120114
05.10.2020;49381,73;50053,79;49381,72;50014,64;42378210
06.10.2020;50228,29;50491,83;50091,72;50113,97;50298379
07.10.2020;50123,01;50231,08;49698,45;50207,28;38707984
08.10.2020;50442,13;50442,13;49553,14;49727,34;49122902
09.10.2020;49612,43;49612,43;48752,01;49191,09;57203475
12.10.2020;49328,5;49419,84;48889,74;48938,01;44813244
13.10.2020;48905,26;48922,98;48391,49;48464,15;47363871
14.10.2020;48568,04;49120,19;48477,99;48596,45;53934857
15.10.2020;48394,9;48394,9;47425,22;47482;58846425
16.10.2020;47601,96;48417,95;47601,06;48210,12;63714917
19.10.2020;48419,26;48841,18;48022,6;48128,15;53637255
20.10.2020;48085,75;48557,75;47905,31;48418,97;44956351
21.10.2020;48588,68;48588,68;47781,23;47912,13;40700852
22.10.2020;47719,87;48368,43;47606,93;47910,38;46912910
23.10.2020;48028,71;48304,55;47719,33;47846,25;80646387
26.10.2020;47566,27;47734,01;47339,79;47418,61;39183382
27.10.2020;47581,7;47768,62;46911,07;47198,4;46287574
28.10.2020;46775,99;46822,41;44651,87;45008,3;71803148
29.10.2020;45139,77;45291,73;44375,03;44840,6;56543123
30.10.2020;44433,75;44628,08;43679,41;44097,98;56950969
02.11.2020;44413,22;45334,97;44413,22;45177,16;53359303
03.11.2020;45543,15;47177,81;45510,32;47160,46;61401199
04.11.2020;46772,97;47294,2;46170,96;47294,2;51383416
05.11.2020;47809,56;48422,93;47656,12;48295,31;45575557
06.11.2020;48392,71;49058,29;47916,16;48962,48;46569222
09.11.2020;49431,74;51064,11;49088,85;50827,48;95727194
10.11.2020;50821,71;51562,13;50241,64;51280,02;86287621
12.11.2020;51220,51;51653,95;50973,48;51229,23;74069348
13.11.2020;51208,51;51208,93;50536,57;50636,31;46046920
16.11.2020;51050,43;51931,11;51049,51;51931,11;72996684
17.11.2020;51776,95;52011,32;51409,39;51781,8;57434990
18.11.2020;51768,06;52264,8;51685,64;52232,17;49895103
19.11.2020;52010,63;52159,96;51517,21;51651,4;44431073
20.11.2020;51581,83;52418,13;51521,77;52353,64;38699180
23.11.2020;52721,28;53359,62;52529,64;52734,84;55011596
24.11.2020;53051,76;53303,29;52770,4;53303,29;47501747
25.11.2020;53342,53;53492,15;52965,07;53401,8;52051389
26.11.2020;53434,18;53662,35;52934,11;53187,31;36531919
27.11.2020;53017,16;53302,48;52855,12;53302,48;47293035
30.11.2020;53076,28;53077,47;52379,74;52639,45;104730668
01.12.2020;53041,8;53566,71;52816,4;52932,37;54548329
02.12.2020;52957,95;54005,09;52836,97;53983,67;47100234
03.12.2020;54164,05;54164,18;53637,89;53967,82;44510841
04.12.2020;54189,84;55360,35;54189,84;55304,72;45636409
07.12.2020;55357,14;55667,65;54956,03;55567,38;63981204
08.12.2020;55289,18;56011,89;55147,18;56011,89;61494072
09.12.2020;56183,16;57219,58;56183,16;56632,69;112942040
10.12.2020;56713,91;56838,55;56073;56230,4;76105844
11.12.2020;56227,79;56476,17;54968,89;55501,03;61644303
14.12.2020;55657,12;55707,11;54921,97;55150,21;57204768
15.12.2020;55106,81;55680,27;55060,38;55614,04;50014622
16.12.2020;55841,67;56750,85;55841,67;56507,5;59906443
17.12.2020;56857,67;57204,71;55549,61;56176,07;72916003
18.12.2020;56369;56369;55585,33;55607,24;85197686
21.12.2020;55126,42;55169,46;53154,57;54139,25;66138440
22.12.2020;54317,82;55157,57;54317,82;55108,83;41481325
23.12.2020;55317,77;55881,89;55165,03;55843,46;43382978
28.12.2020;56223,64;57186,74;56223,64;57172,46;80355295
29.12.2020;57468,75;57878,17;57404,11;57701,4;60452188
30.12.2020;57741,72;57741,89;56972,8;57025,84;62059433
04.01.2021;57231,39;58127,26;57215,5;57954,68;85513264
05.01.2021;57841,42;58527,25;57700,58;58027,01;80924974
07.01.2021;58839,75;59695,25;58615,77;59687,54;95031874
08.01.2021;59869,08;60242,43;59517,65;59843,23;78072468
11.01.2021;59808;60520,71;59225,12;59772,63;68950857
12.01.2021;59995,42;60230,37;58752,75;59159,31;55320884
13.01.2021;59405,82;59412,27;58194,45;58532,83;65518872
14.01.2021;58571,42;58972,16;58564,85;58945,17;49908555
15.01.2021;58857,83;58926,16;57490,69;57872,92;56486700
18.01.2021;57885,65;58873,14;57590,89;58873,13;65725669
19.01.2021;59153,62;59469,18;57993,34;58042,59;63524207
20.01.2021;58163,49;58346,05;57489,49;58114,63;61408920
21.01.2021;58378,27;58617,5;57131,53;57226,74;64166860
22.01.2021;56997,73;57519,27;56741,31;57304,69;53288039
25.01.2021;57489,45;57602,25;56572,54;56999,79;62583523
26.01.2021;56789,66;57890,45;56689,8;57785,37;59775859
27.01.2021;57767,44;58139,93;56107,09;56453,85;88633773
28.01.2021;56139;57871,89;55301,68;57797,95;99916081
29.01.2021;57316,76;57757,49;56710,11;56978,68;75091033
01.02.2021;57333,63;57598,25;56992,03;57465,45;70837335
02.02.2021;57649,98;57808,78;56927,01;57256,73;73509412
03.02.2021;57499,49;57720,89;56805,35;56944,12;89182171
04.02.2021;57043,2;57390;56649,7;56669,86;82020635
05.02.2021;56974,12;57725,53;56924,01;57453,85;77590696
08.02.2021;57723,56;57920,69;57337,75;57439,05;78826229
09.02.2021;57586,69;57586,91;57068,25;57247,73;74872044
10.02.2021;57452,75;57543,48;56582,69;56752,37;58713616
11.02.2021;56959,55;57934,64;56907,21;57790,5;49355866
12.02.2021;57691,18;57765,08;57042,13;57428,07;47298194
15.02.2021;57708,86;58504,68;57708,86;58422,63;49708824
16.02.2021;58595,03;59715,93;58513,65;59415,71;102545274
17.02.2021;59463,8;59489,39;58882,87;59008,47;65763312
18.02.2021;59068,12;59696,07;58632,85;58684,46;130385697
19.02.2021;58824,24;59026,19;58388,32;58712,53;78130382
22.02.2021;58486,64;58486,93;58041,18;58157,32;53361400
23.02.2021;58383,46;58468,48;56330,97;57029,17;88258835
24.02.2021;57182,54;57891,81;57182,07;57596,33;72323167
25.02.2021;57995,89;58377,67;57642,45;57706,4;64520825
26.02.2021;57138,96;57342,68;56400,33;56970,3;83653786
01.03.2021;57483,39;58025,13;57249,84;58012,31;64205861
02.03.2021;58018,74;58552,4;57855,32;58299,06;62580699
03.03.2021;58488,98;59043,17;57711,61;57897;69324969
04.03.2021;57724,77;57992,01;57104;57869,71;67693199
05.03.2021;57663,65;57969,09;57419,42;57643,55;60270909
08.03.2021;57946,68;58374,79;57814,78;58332,29;65767532
09.03.2021;58370,44;59351,9;58305,75;58971,22;62993873
10.03.2021;59135,36;59555,51;59127,74;59291,68;67518944
11.03.2021;59561,31;59694,2;58792,81;59028,6;57059817
12.03.2021;59125,72;59574,57;58839,27;59443,12;46757975
15.03.2021;59607,82;60089,6;59432,71;59528,38;58709711
16.03.2021;59750,98;59826,84;59006,84;59088,73;65556898
17.03.2021;58732,84;58732,84;57215,66;57924,26;114744595
18.03.2021;58071,47;58576,95;57940,26;58405,96;62377218
19.03.2021;58116,72;58218,35;57595,05;57595,05;95348920
22.03.2021;57560,68;58216,36;57544,84;57789,28;70341688
23.03.2021;57894,55;57908,03;57226,83;57695,05;43340577
24.03.2021;57182,17;57395,13;56792,95;57082,3;65619013
25.03.2021;57147,34;57264,17;56230,49;56448,66;60857445
26.03.2021;57004,35;57657,28;56787,35;57525,64;44684233
29.03.2021;57681,34;58477,43;57681,34;58444,34;47702996
30.03.2021;58724,66;58818,18;58070,09;58249,46;37054630
31.03.2021;58432,15;58432,15;57899,38;58081,5;53100745
01.04.2021;58243,34;58614,49;58095,95;58512,71;51014400
06.04.2021;58832,72;60023,32;58832,72;60023,32;61806033
07.04.2021;60018,61;60018,61;59494,3;59695,31;50604311
08.04.2021;59874,38;59880,35;59140,77;59435,58;44422946
09.04.2021;59452,12;59699,72;59167,4;59389,97;62622901
12.04.2021;59374,82;59645,06;59183,11;59645,06;77542724
13.04.2021;59719,44;59749,86;59280,2;59413,21;51549950
14.04.2021;59774,34;60146,63;59774,34;60146,63;52309177
15.04.2021;60237,13;60435,44;59925,73;60279,93;47112525
16.04.2021;60249,72;60448,71;59894,92;60158,72;48521087
19.04.2021;60245,63;60754,83;59692,78;59785,22;52007697
20.04.2021;59871,36;60061,3;59237,64;59386,5;52235338
21.04.2021;59360,75;59360,75;58855,97;59083,55;44657608
22.04.2021;59304,46;59674,57;59304,46;59376,35;40774627
23.04.2021;59361,37;59390,73;58739,59;59355,67;41369780
26.04.2021;59595,7;59731,04;59180,69;59731,04;41383115
27.04.2021;59832,76;59951,36;59571,06;59654,18;39735092
28.04.2021;59771,28;60535,81;59771,28;60462,4;66201569
29.04.2021;61009,85;61719,29;60739,05;61043,33;76515440
30.04.2021;61258,46;61304,91;60731,64;60810,55;47096894
04.05.2021;60977,56;60994,24;59868,05;59960,14;54913672
05.05.2021;60241,66;61026,33;60241,66;60936,81;41330800
06.05.2021;61092,26;61641,21;60756,37;60898,92;53988960
07.05.2021;61323,04;62155,88;61306,28;62109;50950613
10.05.2021;62566,85;63273,92;62566,85;62757,16;55437745
11.05.2021;62525,09;62647,63;61815,02;62552,31;66716972
12.05.2021;62681,63;62927,63;62023,89;62214,14;44810320
13.05.2021;62101,51;62149,54;61105,76;62004,52;49346267
14.05.2021;62307,15;62352,33;61469,68;62237,55;42185841
17.05.2021;62646,7;63112,91;62646,7;63095,13;40458604
18.05.2021;63452,57;63727,55;63243,59;63307,2;42299492
19.05.2021;63035,45;63119,69;62574,25;62778,65;43779878
20.05.2021;63011,74;63341,01;62452,58;63262,41;49458111
21.05.2021;63363,55;63822,31;63279,05;63626,19;46088051
24.05.2021;63659,61;63705,8;63431,97;63639,36;37404274
25.05.2021;63890,89;64123,78;63592,28;64055,2;50461537
26.05.2021;64228,41;64485,83;63848,71;64427,81;55322430
27.05.2021;64571,69;65460,26;64472,07;65400,51;65971836
28.05.2021;65563,48;66195,47;65563,48;66195,47;69038709
31.05.2021;66358,34;66624,88;66113,4;66284,71;45050561
01.06.2021;66406,98;67055,57;66098,28;66278,91;48989195
02.06.2021;66475,78;66782,33;66357,99;66757,97;44542588
04.06.2021;66771,64;67053,84;66369,01;66877,18;48978850
07.06.2021;66856,66;67406,8;66712,06;66771,72;55314823
08.06.2021;66652,53;66755,31;66164,68;66497,71;47827807
09.06.2021;66586,48;66754,1;66047,03;66114,56;58440717
10.06.2021;66118,73;66600,62;65937,26;66507,19;45515555
11.06.2021;66572,08;66572,08;66187,04;66210,63;35668890
14.06.2021;66404,43;66924,39;66403,52;66924,39;33222279
15.06.2021;67161,55;67266,94;66297,73;66316,44;42533415
16.06.2021;66230,82;66583,49;66180,17;66180,17;43874507
17.06.2021;65839,51;66078,11;65677,67;65806,48;41979230
18.06.2021;65767,69;66077,07;65674,78;65988,89;71936153
21.06.2021;65741,49;66014,7;65203,6;65947,24;33392795
22.06.2021;66188,64;66323,36;65724,22;66200,05;31922541
23.06.2021;66481,18;66812,31;66152,09;66733,76;25009756
24.06.2021;66761,9;67821,4;66745,21;67745,39;38509202
25.06.2021;67719,54;68118,05;67662,22;67947,66;34803022
28.06.2021;67796,92;68148,54;67452,31;67999,07;28667591
29.06.2021;67892,78;67920,42;67129,5;67264,87;38847149
30.06.2021;67389,31;67389,31;66055,24;66067,21;50428747
01.07.2021;66284,69;66924,6;66271,85;66836,25;46287042
02.07.2021;67084,54;67300,38;66957,54;67027,89;37919275
05.07.2021;67247,69;67439,67;67229,22;67350,36;25708286
06.07.2021;67555,17;67577,65;66651,18;66651,18;28738019
07.07.2021;66964;68106,25;66955,55;67917,27;37772999
08.07.2021;67716,41;67716,41;66535,5;66598,05;36987077
09.07.2021;66905,63;67207,45;66553,5;67128,8;27786195
12.07.2021;67139,93;67291,6;66944,22;67162,04;31209182
13.07.2021;67320;67776,88;67287,8;67448,53;27591961
14.07.2021;67517,61;67917,66;67516,98;67631,56;29868838
15.07.2021;67636,93;67878,09;67183,56;67292,59;44695160
16.07.2021;67400,16;67668,34;67256,8;67329,44;26822084
19.07.2021;67059,55;67139,83;65523,24;65737,96;39439984
20.07.2021;65755,6;66257,33;65512,09;66110,12;33082756
21.07.2021;66308,62;67329,55;66308,62;67093,95;35855310
22.07.2021;67243,64;67447,29;66831,91;66882,41;23747685
23.07.2021;67177,59;67239,41;66964,57;67190,72;24550269
26.07.2021;67179,17;67344,99;66746,01;67223,21;21893263
27.07.2021;67226,54;67254,57;66562,29;66710,29;22337408
28.07.2021;66749,35;67371,1;66725,47;67346,18;24989890
29.07.2021;67657,67;67863,55;67560,39;67833,05;34620273
30.07.2021;67428,58;67684,04;67384,83;67637,95;37495139
02.08.2021;67943,76;68041,75;67707,64;67838,54;28432651
03.08.2021;68044,06;68239,59;67648,66;67805,79;30355072
04.08.2021;68097,37;68362,03;68014,77;68170,76;24891431
05.08.2021;68120,89;68256,77;67905,61;68256,77;28887263
06.08.2021;68432,4;68432,4;67964,01;68387,12;28030512
09.08.2021;68348,85;68560,24;68268,42;68487,65;26274143
10.08.2021;68516,73;68778,27;68411,39;68635,19;31192869
11.08.2021;68620,88;68813,65;68284,03;68813,65;33863600
12.08.2021;68765,39;69076,8;68679,07;69076,8;36607767
13.08.2021;69036,63;69254,4;68924,33;69254,4;25508973
16.08.2021;68919,16;69166,6;68767,01;68811,77;27668414
17.08.2021;68825,52;69175,89;68641,91;69160,02;30007986
18.08.2021;69117,58;69175,13;68549,96;68796,17;30532386
19.08.2021;68503,03;68503,03;67475,15;68035,61;35438522
20.08.2021;68013,25;68064,62;67748,67;67966,14;74993437
23.08.2021;68315,45;68816,76;68303,13;68763;49558587
24.08.2021;68936,81;69093,64;68639,33;69093,64;64997730
25.08.2021;69003,04;69728,77;68885,4;69728,77;57222599
26.08.2021;69571,62;69865,76;69362,99;69454,99;36868611
27.08.2021;69580,94;69774,86;69143,66;69774,86;51953146
30.08.2021;69897,47;70526,66;69897,47;70526,66;74829337
31.08.2021;70557,14;71111,3;70399,65;70930,15;89902108
01.09.2021;71068,85;71347,35;70918,53;70995,66;68486575
02.09.2021;71093,27;71431,16;70804,72;71431,16;54328201
03.09.2021;71454,87;71454,87;70967,77;71177,34;80253990
06.09.2021;71188,25;72170,41;71188,25;72170,41;114800826
07.09.2021;72029,67;72084,91;71608,51;71798,97;67277193
08.09.2021;71692,69;71692,69;70908,81;70970,4;75191213
09.09.2021;70794,55;71022,79;70499,17;70980,21;76612236
10.09.2021;71160,51;71464,34;71067,49;71091,23;71659791
13.09.2021;71267,78;71804;71216,32;71804;79135350
14.09.2021;71817,24;72244,3;71620,11;72040,73;72747100
15.09.2021;71715,67;71956,45;71509,28;71711,5;54641911
16.09.2021;71679,74;71992,58;71472,35;71674,66;63617819
17.09.2021;71596,59;71665,2;71037,31;71107,64;72757913
20.09.2021;70583;70583;68713,9;69144,42;73049268
21.09.2021;69063,24;69993,03;69061,84;69420,01;45878414
22.09.2021;70082,54;70960,98;69974,88;70950,82;34766676
23.09.2021;71412,38;71447,6;70622,61;70725,53;39322842
24.09.2021;70765,75;70813,42;70062,71;70162,59;32497261
27.09.2021;70489,8;70507,09;69847,72;70027,1;34846116
28.09.2021;70023,05;70179,46;69346,88;69440,48;44771392
29.09.2021;69406,76;70007,16;69326,38;69871,41;39316937
30.09.2021;70216,65;70410,35;70016,47;70340,86;57331900
01.10.2021;69837,38;70934,09;69635,93;70811,97;80657297
04.10.2021;70778,8;71782,03;70466,94;71265,39;92782712
05.10.2021;71305,98;71969,93;70894,91;71940,47;72632960
06.10.2021;71795,43;71968,27;71042,15;71789,34;131964475
07.10.2021;72051,31;72209,73;71445,53;72124,89;86454220
08.10.2021;72346,68;73397,44;72346,68;73327,72;77155216
11.10.2021;73386,39;74459,9;73349,17;74459,9;58858970
12.10.2021;73977,94;74860,4;73884,34;74736,92;76472649
13.10.2021;74673,69;74824,23;74007,92;74282,98;71524546
14.10.2021;74696,4;74808,28;74225,06;74524,78;68939563
15.10.2021;74540,81;74604,29;74016,76;74444,83;53015208
18.10.2021;74527,91;74936,61;74407,9;74651,77;36214673
19.10.2021;74827,82;74968,51;74092,19;74298,79;55510956
20.10.2021;74195,02;74401,6;73967,33;74222,39;79487607
21.10.2021;73768,8;73964,94;73641,92;73818,53;64177962
22.10.2021;73736,66;74129,17;73572,84;73602,06;40406156
25.10.2021;73721,72;73950,83;73654,35;73876,44;43113216
26.10.2021;73898,33;74163,36;73589,18;73909,36;48199780
27.10.2021;73662,17;73751,25;73005,38;73377,9;50221408
28.10.2021;73349,92;73524,34;73133,43;73217,44;44356022
29.10.2021;73159,21;74175,44;72940,77;73586,32;55914005
02.11.2021;73807,64;74163,21;73354,88;73770,02;71951703
03.11.2021;73986,18;74261,74;72724,77;72975,13;62651568
04.11.2021;73585,77;74725,82;73516,78;74659,51;61054614
05.11.2021;74565,22;74899,53;74347,21;74813,24;54552714
08.11.2021;75018,06;75018,06;74265,38;74431,48;39351668
09.11.2021;74378,42;74378,42;73539,99;73574,18;48577618
10.11.2021;73587,41;73902,29;72410,01;72794,96;65462666
12.11.2021;73267,1;73270,32;72574,53;72574,53;52506817
15.11.2021;72745,61;73281,82;72086,26;72086,26;47893914
16.11.2021;72325,52;72447,49;71938,9;72119,39;41828674
17.11.2021;72394,51;72443,13;71381,72;71522,51;40755903
18.11.2021;71308,85;71308,85;69871,31;70145,47;48420757
19.11.2021;70415,04;70527,88;68677,64;69415,67;57328385
22.11.2021;69545;69722,49;68863,32;69339,63;47704702
23.11.2021;69124,89;69724,16;68649,29;69573,78;42736617
24.11.2021;69725,88;69961,35;68821,04;69124,84;45781557
25.11.2021;69272,36;69342,24;68647,54;68860,62;33266292
26.11.2021;67287,85;67314,34;66365,51;66440,82;68149958
29.11.2021;66904,98;66957,15;65768,62;66648,65;60234439
30.11.2021;65940,54;67966,86;65915,5;67814,89;95624557
01.12.2021;68571,91;68793,95;67885,54;68513,01;52740418
02.12.2021;67976,69;68311,44;67670,97;68203,86;44102870
03.12.2021;68541,74;68836,96;67631,17;67730,01;45226639
06.12.2021;68009,91;68132,38;67586,6;67835,38;42898480
07.12.2021;68454,96;69009,39;68377,13;68979,12;49899156
08.12.2021;69285,93;69367,22;68586,93;68729,56;37833970
09.12.2021;68586,85;69107,64;67689,35;68326,8;43796799
10.12.2021;68097,45;68671,85;68097,45;68368,83;25516223
13.12.2021;68609,19;69140,58;68058,68;68230,1;40918412
14.12.2021;68513,76;68513,76;67621,4;67902,92;43219777
15.12.2021;67665,48;67700,01;66411,74;66570,63;43422957
16.12.2021;67454,5;68048,97;67218,46;67984,08;46693943
17.12.2021;67612,02;67775,33;66986,58;67153,1;93207649
20.12.2021;66100,81;67146,64;65750,84;67069,57;41873371
21.12.2021;67426,68;67522,91;67087,2;67163,26;37753890
22.12.2021;67336,42;67756,65;67231,7;67756,65;34230195
23.12.2021;67970,63;68251,88;67890,94;68120,16;46385531
27.12.2021;68258,28;68258,28;67653,01;68090,43;56825333
28.12.2021;67998,76;68777;67998,76;68737,48;65500769
29.12.2021;68629,83;69166,86;68629,83;69148,97;45275146
30.12.2021;69176,63;69296,26;68854,2;69296,26;43081149
03.01.2022;69667,28;70392,64;69667,28;70077,55;41067919
04.01.2022;70495,22;70514,03;70129,75;70469,03;47031567
05.01.2022;70273,57;70750,99;70146,88;70750,99;46096164
07.01.2022;70348,39;70863,53;69990,43;70850,99;44167420
10.01.2022;70959,53;71260,31;70361,52;70411,91;43229218
11.01.2022;70939,34;71722,88;70542,91;71706,57;49107396
12.01.2022;72255,12;73334,24;72251,38;73334,24;70016387
13.01.2022;73301,37;73697,5;73132,82;73245,28;62205766
14.01.2022;73106,68;73296,41;72266,53;72563,29;48356145
17.01.2022;72495,06;72682,57;72064,71;72250,41;43721291
18.01.2022;72021,47;72081,1;70911,85;70911,85;41192501
19.01.2022;70430,12;71205,73;70166,2;70733,07;73620310
20.01.2022;71029,38;71076,67;70144,2;70419,86;43157560
21.01.2022;69833,83;69881,49;68911,92;69265,35;51874168
24.01.2022;68998,2;69397,4;65673,3;66220,35;74150830
25.01.2022;66803,27;67433,84;66235,32;67047,4;49977951
26.01.2022;67339,1;68376,45;67339,1;68035,19;39073747
27.01.2022;67210,05;68294,2;67141,53;68131,21;34411847
28.01.2022;68080,79;68080,79;66447,05;66892,11;42486731
31.01.2022;67682,23;67734,76;67022,01;67418,41;41282346
01.02.2022;67968,28;68234,98;67671,91;67972,26;29313613
02.02.2022;68267,6;69062,32;68000,73;68875,71;50468765
03.02.2022;68766,54;68862,26;68273,23;68551;46684231
04.02.2022;68657,02;68769,52;67149,47;67149,47;38874718
07.02.2022;67717,85;67780,22;66560,67;67090,36;33358704
08.02.2022;67122,9;68071,99;67122,9;68071,99;39168799
09.02.2022;68280,67;68567,24;68149,67;68491,39;39096469
10.02.2022;68624,07;68664,83;67669,2;67939,86;30294795
11.02.2022;67450,64;67670,97;66748,24;67618;28239248
14.02.2022;66135,16;66494,34;64980,65;66094,22;49971133
15.02.2022;66444,36;67889,91;66444,36;67532,04;36501183
16.02.2022;68242,16;68537,26;67341,97;67607,05;33950735
17.02.2022;67713,42;67713,42;66297,72;66409,08;44223558
18.02.2022;66382,55;66806,76;65696,56;65696,56;31712921
21.02.2022;66026,34;66135,45;63248,93;63605,74;46350475
22.02.2022;61873,9;64482,62;61810,12;64384,3;60774791
23.02.2022;64806,12;65155,22;62826,09;62826,09;45355167
24.02.2022;59796,96;59796,96;54822,98;56086,65;157680847
25.02.2022;57308,49;60913,45;57308,49;60414,19;102120906
28.02.2022;58835,76;61216,18;58469,92;61141,35;117922861
01.03.2022;61478,81;62379,14;59973,9;60030,88;104872253
02.03.2022;59904,47;61659,59;59712,56;61659,59;140979496
03.03.2022;62140,55;62269,73;60747,53;61010,19;146584955
04.03.2022;60402,79;60556,1;57768,43;58386,18;97999666
07.03.2022;57235,36;59043,51;56468,97;58562,7;149418580
08.03.2022;58264,12;59578,76;57598,4;57908,79;84786997
09.03.2022;58932,66;59964,45;58709,38;59917,86;87505171
10.03.2022;60449,78;60461,43;59320,49;59796,72;69166273
11.03.2022;60284,54;61565,52;60222,24;61323,15;70867682
14.03.2022;61167,54;61363,42;60040,83;60044,05;53410995
15.03.2022;60040,69;61072,87;59378,19;60656,75;54494273
16.03.2022;61763,41;62488,8;61635,1;62488,8;72103900
17.03.2022;63132,35;64133,07;63052,33;64133,07;72802394
18.03.2022;64159,15;64408,4;63258,37;63658,84;110169560
21.03.2022;63885,76;64366,38;63299,62;63588,98;62897257
22.03.2022;63869,15;64347,59;63660,28;64318,55;57745188
23.03.2022;64596,85;65007,67;63886,81;64374,28;51220856
